1.585;0.551454; 1.90869
1.59;0.552285; 1.9133
1.595;0.553118; 1.9179
1.605;0.55479; 1.9271
1.61;0.555629; 1.9317
1.615;0.55647; 1.9363
1.62;0.557313; 1.9409
1.625;0.558159; 1.9455
1.63;0.559006; 1.9501
1.635;0.559856; 1.95469
1.64;0.560708; 1.95929
1.645;0.561562; 1.96388
1.655;0.563276; 1.97306
1.66;0.564136; 1.97765
1.665;0.564999; 1.98224
1.67;0.565863; 1.98683
1.675;0.56673; 1.99142
1.68;0.567598; 1.99601
1.685;0.568469; 2.00059
1.69;0.569342; 2.00518
1.695;0.570217; 2.00976
1.705;0.571973; 2.01893
1.71;0.572854; 2.02351
1.715;0.573737; 2.02809
1.72;0.574623; 2.03267
1.725;0.57551; 2.03725
1.73;0.5764; 2.04182
1.735;0.577292; 2.0464
1.74;0.578185; 2.05097
1.745;0.579081; 2.05555
1.755;0.580879; 2.0647
1.76;0.581781; 2.06927
1.765;0.582686; 2.07384
1.77;0.583592; 2.07841
1.775;0.5845; 2.08298
1.78;0.585411; 2.08754
1.785;0.586323; 2.09211
1.79;0.587238; 2.09668
1.795;0.588154; 2.10124
1.805;0.589994; 2.11037
1.81;0.590917; 2.11493
1.815;0.591842; 2.11949
1.82;0.592769; 2.12405
1.825;0.593698; 2.12861
1.83;0.594629; 2.13317
1.835;0.595562; 2.13773
1.84;0.596498; 2.14228
1.845;0.597435; 2.14684
1.855;0.599316; 2.15595
1.86;0.60026; 2.1605
1.865;0.601205; 2.16505
1.87;0.602153; 2.1696
1.875;0.603103; 2.17415
1.88;0.604055; 2.1787
1.885;0.605009; 2.18325
1.89;0.605965; 2.1878
1.895;0.606923; 2.19234
1.905;0.608845; 2.20143
1.91;0.609809; 2.20598
1.915;0.610775; 2.21052
1.92;0.611744; 2.21506
1.925;0.612714; 2.2196
1.93;0.613686; 2.22414
1.935;0.614661; 2.22868
1.94;0.615637; 2.23322
1.945;0.616616; 2.23775
1.955;0.618579; 2.24682
1.96;0.619564; 2.25136
1.965;0.620551; 2.25589
1.97;0.62154; 2.26042
1.975;0.62253; 2.26495
1.98;0.623523; 2.26948
1.985;0.624518; 2.27401
1.99;0.625515; 2.27854
1.995;0.626514; 2.28307
2.005;0.628518; 2.29212
2.01;0.629524; 2.29664
2.015;0.630531; 2.30117
2.02;0.63154; 2.30569
2.025;0.632551; 2.31021
2.03;0.633565; 2.31473
2.035;0.63458; 2.31925
2.04;0.635597; 2.32377
2.045;0.636617; 2.32829
2.055;0.638661; 2.33732
2.06;0.639687; 2.34184
2.065;0.640714; 2.34635
2.07;0.641744; 2.35086
2.075;0.642775; 2.35538
2.08;0.643809; 2.35989
2.085;0.644845; 2.3644
2.09;0.645882; 2.36891
2.095;0.646922; 2.37342
2.105;0.649007; 2.38243
2.11;0.650053; 2.38694
2.115;0.651101; 2.39144
2.12;0.65215; 2.39594
2.125;0.653202; 2.40045
2.13;0.654256; 2.40495
2.135;0.655312; 2.40945
2.14;0.656369; 2.41395
2.145;0.657429; 2.41845
2.155;0.659555; 2.42745
2.16;0.660621; 2.43194
2.165;0.661689; 2.43644
2.17;0.662758; 2.44093
2.175;0.66383; 2.44543
2.18;0.664904; 2.44992
2.185;0.66598; 2.45441
2.19;0.667058; 2.4589
2.195;0.668138; 2.46339
2.205;0.670304; 2.47237
2.21;0.671389; 2.47685
2.215;0.672477; 2.48134
2.22;0.673567; 2.48583
2.225;0.674659; 2.49031
2.23;0.675753; 2.49479
2.235;0.676849; 2.49928
2.24;0.677947; 2.50376
2.245;0.679047; 2.50824
2.255;0.681252; 2.5172
2.26;0.682358; 2.52167
2.265;0.683466; 2.52615
2.27;0.684576; 2.53063
2.275;0.685688; 2.5351
2.28;0.686802; 2.53958
2.285;0.687917; 2.54405
2.29;0.689035; 2.54852
2.295;0.690155; 2.55299
2.305;0.6924; 2.56193
2.31;0.693526; 2.5664
2.315;0.694654; 2.57087
2.32;0.695783; 2.57533
2.325;0.696915; 2.5798
2.33;0.698049; 2.58427
2.335;0.699184; 2.58873
2.34;0.700322; 2.59319
2.345;0.701462; 2.59765
2.355;0.703747; 2.60658
2.36;0.704892; 2.61103
2.365;0.70604; 2.61549
2.37;0.707189; 2.61995
2.375;0.70834; 2.62441
2.38;0.709494; 2.62886
2.385;0.710649; 2.63332
